TARGET,AMOUNT GRANTED,LOAN OUTSTANDING,CYCLE,AGE,GENDER,DEPENDANTS,HOME YEARS,BUS YEARS,CASHFLOW,COLLATERAL,CF TO LOAN,MOP_PDC,MOP_WALK-IN,MARITAL STATUS,COLL TO LOAN
0.0,16515.71,15855.82,1.0,53.0,0,2.0,11.0,6.0,79945.91,39000.0,4.84,0,1,1,2.3613880359972415
0.0,23158.33,16563.91,1.0,36.0,0,1.0,5.0,3.0,153047.17,70325.0,2.2409820585457982,0,1,0,3.036704287398962
0.0,90000.0,13763.55,3.0,44.0,1,4.0,8.0,8.0,93748.32,300000.0,1.04,0,1,1,3.3333333333333335
0.0,112505.84,93408.29,16.0,64.0,0,1.0,11.0,6.0,389198.63,100000.0,3.46,1,0,1,0.8888427480742334
0.0,64518.86,57116.84,2.0,39.0,0,4.0,34.0,30.0,204703.97,54540.0,3.17,0,1,1,0.8453342170025943
0.0,120000.0,85080.96,3.0,31.0,0,1.0,9.0,9.0,226302.24,70325.0,1.89,1,0,1,0.5860416666666667
0.0,32381.15,25402.77,1.0,32.0,0,2.0,8.0,6.0,62808.5,40000.0,1.94,0,1,0,1.2352865787657326
0.0,50000.0,15880.94,1.0,47.0,0,2.0,10.0,3.0,141971.61,50000.0,2.84,0,1,0,1.0
0.0,82636.94,31615.04,6.0,32.0,0,3.0,20.0,7.0,117731.61,100000.0,1.42,0,1,1,1.2101125719321166
0.0,5860.05,4349.22,2.0,48.0,0,4.0,20.0,18.0,56081.24,10000.0,9.57,0,1,1,1.7064700813132994
0.0,13160.56,8735.5,2.0,57.0,0,2.0,35.0,30.0,33567.72,70325.0,2.55,0,1,1,5.3436175968195885
0.0,21051.81,13926.57,1.0,50.0,1,5.0,34.0,2.0,90347.96,195000.0,4.29,0,1,1,9.262861483169381
0.0,27565.39,4201.07,1.0,40.0,0,2.0,17.0,4.0,54061.73,80000.0,1.96,0,1,0,2.902190028873163
0.0,100000.0,51639.35,3.0,51.0,1,0.0,7.0,5.0,667441.94,100000.0,6.67,1,0,0,1.0
0.0,80000.0,1.0,8.0,49.0,1,3.0,9.0,8.0,174983.9,50000.0,2.19,0,1,1,0.625
0.0,50000.0,1.0,1.0,26.0,0,2.0,8.0,8.0,58358.66,50000.0,1.17,0,1,1,1.0
0.0,35400.11,1.0,2.0,44.0,0,4.0,11.0,10.0,80410.81,70325.0,2.27,0,1,1,1.986575747928467
0.0,120411.58,1.0,13.0,55.0,0,4.0,20.0,17.0,327236.85,250000.0,2.72,1,0,1,2.0762122712782274
0.0,30000.0,1.0,1.0,40.0,0,2.0,12.0,13.0,41971.07,70325.0,1.4,0,1,1,2.3441666666666667
0.0,150000.0,1.0,1.0,53.0,0,1.0,14.0,7.0,153047.17,70325.0,2.2409820585457982,0,1,1,0.4688333333333333
0.0,15000.0,1.0,1.0,41.0,0,2.0,12.0,9.0,17813.44,70325.0,1.19,0,1,0,4.6883333333333335
0.0,150000.0,1.0,3.0,42.0,1,2.0,15.0,15.0,225453.15,70325.0,1.5,1,0,1,0.4688333333333333
0.0,70000.0,1.0,4.0,43.0,1,4.0,9.0,19.0,107470.0,70325.0,1.54,0,1,0,1.0046428571428572
0.0,30000.0,1.0,1.0,45.0,0,0.0,11.0,3.0,30511.74,70325.0,1.02,0,1,0,2.3441666666666667
0.0,7812.4,1.0,1.0,49.0,1,4.0,13.0,6.0,27963.29,70325.0,3.58,0,1,1,9.001715221954841
0.0,30000.0,1.0,1.0,38.0,0,3.0,3.0,3.0,36762.57,70325.0,1.23,0,1,0,2.3441666666666667
0.0,230000.0,1.0,1.0,45.0,0,2.0,17.0,13.0,314481.0,70325.0,1.37,1,0,0,0.30576086956521736
0.0,250000.0,1.0,4.0,57.0,0,2.0,20.0,17.0,341860.27,200000.0,1.37,1,0,1,0.8
0.0,50000.0,1.0,2.0,42.0,0,1.0,15.0,8.0,90068.83,30000.0,1.8,0,1,1,0.6
0.0,30000.0,1.0,2.0,54.0,0,5.0,31.0,21.0,44482.82,70325.0,1.48,0,1,1,2.3441666666666667
0.0,100000.0,1.0,3.0,54.0,0,3.0,15.0,20.0,101216.62,70325.0,1.01,1,0,1,0.70325
0.0,100000.0,1.0,2.0,45.0,0,3.0,6.0,15.0,168885.42,70325.0,1.69,0,1,0,0.70325
0.0,53824.0,1.0,4.0,52.0,0,3.0,29.0,20.0,89619.42,70325.0,1.67,0,1,0,1.306573275862069
0.0,14037.01,1.0,1.0,52.0,0,3.0,13.0,12.0,58886.29,70325.0,4.2,0,1,1,5.009970071974017
0.0,30000.0,1.0,2.0,37.0,0,4.0,16.0,13.0,40146.12,77013.0,1.34,0,1,1,2.5671
0.0,25000.0,1.0,3.0,46.0,0,2.0,6.0,6.0,25906.57,70325.0,1.04,0,1,1,2.813
0.0,45000.0,1.0,2.0,34.0,0,2.0,15.0,15.0,63390.3,70325.0,1.41,0,1,1,1.5627777777777778
0.0,70000.0,1.0,3.0,32.0,1,0.0,3.0,3.0,236885.34,220000.0,3.38,0,1,0,3.142857142857143
0.0,60000.0,1.0,8.0,48.0,0,4.0,17.0,17.0,173744.0,225000.0,2.9,1,0,1,3.75
0.0,70000.0,1.0,2.0,37.0,0,2.0,30.0,3.0,71454.73,70000.0,1.02,1,0,1,1.0
0.0,30000.0,1.0,1.0,61.0,0,2.0,37.0,2.0,64374.22,70325.0,2.15,0,1,0,2.3441666666666667
0.0,100000.0,1.0,1.0,42.0,0,0.0,25.0,14.0,119960.44,50000.0,1.2,0,1,0,0.5
0.0,130000.0,1.0,6.0,44.0,1,2.0,10.0,10.0,157630.46,130000.0,1.21,0,1,0,1.0
0.0,150000.0,1.0,2.0,31.0,1,0.0,5.0,7.0,224095.77,54000.0,1.49,1,0,0,0.36
0.0,300000.0,1.0,5.0,37.0,0,1.0,23.0,7.0,153047.17,70325.0,2.2409820585457982,1,0,0,0.23441666666666666
0.0,30000.0,1.0,1.0,41.0,0,4.0,14.0,7.0,153047.17,70325.0,2.2409820585457982,0,1,1,2.3441666666666667
0.0,30000.0,1.0,2.0,31.0,0,2.0,17.0,12.0,55993.18,70325.0,1.87,0,1,1,2.3441666666666667
0.0,90000.0,1.0,15.0,56.0,0,3.0,19.0,10.0,236832.0,70325.0,2.63,0,1,1,0.7813888888888889
0.0,25000.0,1.0,1.0,43.0,0,3.0,28.0,7.0,153047.17,70325.0,2.2409820585457982,0,1,1,2.813
0.0,50000.0,1.0,1.0,37.0,1,4.0,9.0,9.0,90056.98,70325.0,1.8,0,1,1,1.4065
0.0,30000.0,1.0,1.0,52.0,0,1.0,25.0,1.0,33893.0,70325.0,1.13,0,1,1,2.3441666666666667
0.0,13150.18,1.0,2.0,49.0,0,3.0,44.0,10.0,137203.0,108000.0,10.43,0,1,1,8.21281533788891
0.0,21504.2,1.0,2.0,53.0,0,5.0,12.0,12.0,153047.17,70325.0,2.2409820585457982,0,1,1,3.270291384938756
0.0,30000.0,1.0,1.0,24.0,0,2.0,24.0,13.0,32177.74,70325.0,1.07,0,1,0,2.3441666666666667
0.0,80000.0,1.0,1.0,51.0,1,1.0,10.0,7.0,102911.27,70325.0,1.29,1,0,1,0.8790625
0.0,17900.04,1.0,5.0,54.0,0,5.0,16.0,16.0,45465.54,70325.0,2.54,0,1,1,3.928762170363865
0.0,60000.0,1.0,4.0,44.0,0,2.0,8.0,8.0,111680.0,70325.0,1.86,0,1,0,1.1720833333333334
0.0,40000.0,1.0,1.0,55.0,0,1.0,55.0,10.0,34168.25,70325.0,0.85,1,0,1,1.758125
0.0,100000.0,1.0,4.0,59.0,0,3.0,30.0,20.0,153047.17,70325.0,2.2409820585457982,1,0,1,0.70325
0.0,85000.0,1.0,2.0,49.0,1,1.0,8.0,3.0,153047.17,70325.0,2.2409820585457982,0,1,0,0.8273529411764706
0.0,40000.0,1.0,5.0,31.0,1,1.0,16.0,17.0,55072.0,70325.0,1.38,1,0,0,1.758125
0.0,50000.0,1.0,3.0,45.0,0,2.0,13.0,3.0,58373.0,70325.0,1.17,1,0,0,1.4065
0.0,70000.0,1.0,3.0,48.0,0,3.0,12.0,12.0,133242.06,70325.0,1.9,1,0,1,1.0046428571428572
0.0,30000.0,1.0,3.0,38.0,0,3.0,6.0,5.0,34325.0,70325.0,1.14,0,1,0,2.3441666666666667
0.0,40000.0,1.0,5.0,52.0,0,3.0,7.0,18.0,140452.0,0.0,3.51,0,1,1,0.0
0.0,25000.0,1.0,2.0,32.0,0,2.0,6.0,3.0,42960.0,5400.0,1.72,0,1,0,0.216
0.0,30000.0,1.0,1.0,33.0,0,2.0,6.0,3.0,52566.48,70325.0,1.75,0,1,1,2.3441666666666667
0.0,30000.0,1.0,1.0,52.0,1,3.0,44.0,15.0,34827.23,70325.0,1.16,0,1,0,2.3441666666666667
0.0,100000.0,1.0,2.0,64.0,0,1.0,31.0,16.0,161041.43,70325.0,1.61,0,1,0,0.70325
0.0,20000.0,1.0,3.0,47.0,0,4.0,8.0,8.0,28614.7,70325.0,1.43,0,1,1,3.51625
0.0,120000.0,1.0,6.0,62.0,1,4.0,20.0,20.0,169646.04,70325.0,1.41,1,0,1,0.5860416666666667
0.0,10487.65,1.0,1.0,55.0,0,1.0,10.0,10.0,42213.0,15000.0,4.03,0,1,1,1.4302536793275902
0.0,30000.0,1.0,1.0,40.0,0,0.0,12.0,8.0,70908.33,70325.0,2.36,1,0,1,2.3441666666666667
0.0,200000.0,1.0,8.0,47.0,0,5.0,7.0,12.0,481141.0,70325.0,2.41,1,0,1,0.351625
0.0,26790.29,1.0,5.0,52.0,0,3.0,20.0,20.0,151894.0,70325.0,5.67,0,1,1,2.6250182435501817
0.0,50000.0,1.0,1.0,35.0,0,3.0,5.0,4.0,52380.0,25000.0,1.05,0,1,1,0.5
0.0,40000.0,1.0,11.0,52.0,0,2.0,12.0,9.0,77533.1,70325.0,1.94,0,1,1,1.758125
0.0,50000.0,1.0,5.0,47.0,0,3.0,11.0,5.0,109301.0,70325.0,2.19,0,1,1,1.4065
0.0,45785.04,1.0,1.0,51.0,0,3.0,20.0,8.0,107968.0,70325.0,2.36,1,0,0,1.5359820587685409
0.0,85000.0,1.0,4.0,42.0,0,1.0,7.0,7.0,254491.0,70325.0,2.99,0,1,1,0.8273529411764706
0.0,100000.0,1.0,1.0,49.0,0,2.0,21.0,10.0,127584.0,36000.0,1.28,1,0,1,0.36
0.0,300000.0,1.0,4.0,36.0,0,3.0,7.0,10.0,428488.0,450000.0,1.43,1,0,0,1.5
0.0,250000.0,1.0,4.0,56.0,0,1.0,40.0,25.0,269543.84,15400.0,1.08,1,0,1,0.0616
0.0,150000.0,1.0,7.0,39.0,0,3.0,2.0,5.0,202777.0,70325.0,1.35,0,1,1,0.4688333333333333
0.0,120000.0,1.0,4.0,56.0,0,1.0,40.0,25.0,269543.84,15400.0,2.25,1,0,1,0.12833333333333333
0.0,50000.0,1.0,7.0,44.0,0,6.0,14.0,5.0,121037.0,70000.0,2.42,0,1,1,1.4
0.0,30000.0,1.0,2.0,48.0,0,4.0,12.0,7.0,31541.97,70325.0,1.05,1,0,1,2.3441666666666667
0.0,60000.0,1.0,3.0,37.0,0,0.0,15.0,15.0,57824.09,70325.0,0.96,1,0,1,1.1720833333333334
0.0,75000.0,1.0,1.0,63.0,0,0.0,10.0,10.0,154683.31,500000.0,2.06,0,1,0,6.666666666666667
0.0,100000.0,1.0,3.0,40.0,0,4.0,36.0,20.0,153730.08,70325.0,1.54,0,1,1,0.70325
0.0,20000.0,1.0,1.0,52.0,0,3.0,21.0,7.0,31131.93,70325.0,1.56,0,1,0,3.51625
0.0,150000.0,1.0,1.0,51.0,0,1.0,47.0,15.0,153047.17,70325.0,2.2409820585457982,1,0,1,0.4688333333333333
0.0,140000.0,1.0,8.0,41.0,0,3.0,35.0,15.0,141684.0,70325.0,1.01,0,1,1,0.5023214285714286
0.0,101823.25,1.0,1.0,59.0,0,3.0,5.0,29.0,203324.51,70325.0,2.0,0,1,1,0.6906575855710754
0.0,17203.33,1.0,7.0,35.0,1,0.0,8.0,8.0,53283.2,70325.0,3.1,0,1,0,4.087871359789063
0.0,15769.15,1.0,1.0,36.0,0,1.0,5.0,5.0,63161.27,70325.0,4.01,0,1,0,4.459656988487014
0.0,40000.0,1.0,3.0,54.0,0,3.0,54.0,20.0,53681.56,220000.0,1.34,0,1,0,5.5
0.0,20000.0,1.0,3.0,49.0,0,1.0,28.0,28.0,77513.0,75000.0,3.88,0,1,1,3.75
0.0,20000.0,1.0,1.0,53.0,0,3.0,21.0,7.0,153047.17,70325.0,2.2409820585457982,0,1,0,3.51625
0.0,40000.0,1.0,3.0,33.0,0,2.0,10.0,8.0,55681.36,70325.0,1.39,0,1,1,1.758125
0.0,40000.0,1.0,4.0,42.0,0,3.0,20.0,20.0,193796.65,70325.0,4.84,0,1,0,1.758125
0.0,100000.0,1.0,4.0,53.0,1,2.0,11.0,11.0,112317.15,70325.0,1.12,1,0,0,0.70325
0.0,150000.0,1.0,1.0,57.0,0,1.0,16.0,5.0,162958.78,120000.0,1.09,0,1,0,0.8
0.0,30000.0,1.0,1.0,43.0,0,2.0,25.0,9.0,31364.55,70325.0,1.05,0,1,0,2.3441666666666667
0.0,25000.0,1.0,4.0,49.0,0,1.0,30.0,30.0,30768.0,4000.0,1.23,0,1,0,0.16
0.0,120000.0,1.0,3.0,42.0,0,4.0,37.0,15.0,172283.0,450000.0,1.44,0,1,1,3.75
0.0,30000.0,1.0,1.0,48.0,0,4.0,18.0,18.0,36556.38,70325.0,1.22,1,0,1,2.3441666666666667
0.0,30000.0,1.0,8.0,57.0,0,1.0,17.0,14.0,30730.0,70325.0,1.02,0,1,1,2.3441666666666667
0.0,30000.0,1.0,1.0,35.0,0,4.0,31.0,4.0,35935.0,70325.0,1.2,0,1,1,2.3441666666666667
0.0,70000.0,1.0,1.0,35.0,1,3.0,30.0,10.0,87869.29,70325.0,1.26,0,1,1,1.0046428571428572
0.0,100000.0,1.0,5.0,61.0,0,3.0,15.0,11.0,107416.0,70325.0,1.07,0,1,0,0.70325
0.0,30000.0,1.0,2.0,58.0,0,3.0,5.0,13.0,153047.17,70325.0,2.2409820585457982,0,1,1,2.3441666666666667
0.0,53026.94,1.0,10.0,42.0,0,3.0,5.0,11.0,266465.0,70325.0,5.03,1,0,1,1.3262126760473072
0.0,25000.0,1.0,2.0,42.0,1,3.0,10.0,2.0,53114.0,70325.0,2.12,0,1,1,2.813
0.0,20000.0,1.0,2.0,45.0,0,5.0,15.0,15.0,153047.17,70325.0,2.2409820585457982,0,1,1,3.51625
0.0,100000.0,1.0,2.0,49.0,0,2.0,10.0,17.0,153047.17,70325.0,2.2409820585457982,0,1,1,0.70325
0.0,100000.0,1.0,5.0,50.0,0,2.0,9.0,3.0,153047.17,70325.0,2.2409820585457982,1,0,0,0.70325
0.0,15000.0,1.0,1.0,29.0,0,2.0,10.0,10.0,17993.73,70325.0,1.2,0,1,1,4.6883333333333335
0.0,30000.0,1.0,3.0,53.0,0,1.0,53.0,15.0,64783.34,70325.0,2.16,0,1,0,2.3441666666666667
0.0,150000.0,1.0,2.0,40.0,1,2.0,8.0,8.0,153047.17,70325.0,2.2409820585457982,1,0,1,0.4688333333333333
0.0,40000.0,1.0,1.0,33.0,0,0.0,10.0,8.0,44874.5,70325.0,1.12,0,1,0,1.758125
0.0,50000.0,1.0,3.0,44.0,1,2.0,14.0,14.0,91804.38,70325.0,1.84,1,0,1,1.4065
0.0,62449.5,1.0,7.0,38.0,0,2.0,11.0,11.0,159206.78,70325.0,2.55,0,1,1,1.1261098967966117
0.0,60000.0,1.0,3.0,27.0,0,1.0,8.0,8.0,64533.0,70325.0,1.08,0,1,0,1.1720833333333334
0.0,42044.21,1.0,1.0,45.0,0,2.0,9.0,15.0,108229.0,70325.0,2.57,0,1,0,1.6726441048600984
0.0,80000.0,1.0,13.0,49.0,0,3.0,27.0,13.0,153047.17,70325.0,2.2409820585457982,0,1,1,0.8790625
0.0,60000.0,1.0,6.0,54.0,0,1.0,26.0,3.0,75192.0,70325.0,1.25,0,1,0,1.1720833333333334
0.0,50000.0,1.0,1.0,38.0,0,3.0,20.0,9.0,153047.17,70325.0,2.2409820585457982,0,1,1,1.4065
0.0,20000.0,1.0,1.0,65.0,0,2.0,25.0,11.0,27574.77,70325.0,1.38,0,1,0,3.51625
0.0,30000.0,1.0,1.0,41.0,0,4.0,23.0,10.0,59576.48,70325.0,1.99,0,1,1,2.3441666666666667
0.0,15000.0,1.0,2.0,53.0,0,4.0,30.0,7.0,10475.99,70325.0,0.7,0,1,1,4.6883333333333335
0.0,48475.86,1.0,1.0,50.0,0,2.0,18.0,12.0,76319.45,70325.0,1.57,0,1,0,1.450722070737889
0.0,25000.0,1.0,1.0,35.0,0,2.0,12.0,4.0,33036.0,70325.0,1.32,0,1,1,2.813
0.0,100000.0,1.0,1.0,53.0,1,5.0,12.0,10.0,152617.0,70325.0,1.53,1,0,0,0.70325
0.0,30000.0,1.0,4.0,46.0,0,5.0,12.0,12.0,711602.87,150000.0,23.72,1,0,0,5.0
0.0,130000.0,1.0,5.0,38.0,0,3.0,13.0,6.0,215315.32,320000.0,1.66,1,0,0,2.4615384615384617
0.0,75000.0,1.0,3.0,51.0,0,4.0,12.0,12.0,136627.0,70325.0,1.82,0,1,0,0.9376666666666666
0.0,131429.45,1.0,2.0,50.0,0,2.0,50.0,30.0,162476.35,150000.0,1.24,0,1,1,1.1412967185056315
0.0,70000.0,1.0,1.0,52.0,0,3.0,15.0,15.0,214514.54,70325.0,3.06,1,0,1,1.0046428571428572
0.0,52082.79,1.0,4.0,46.0,0,1.0,8.0,8.0,153047.17,70325.0,2.2409820585457982,1,0,0,1.3502540858506236
0.0,30000.0,1.0,2.0,52.0,0,1.0,10.0,7.0,36744.86,70325.0,1.22,0,1,0,2.3441666666666667
0.0,30000.0,1.0,5.0,50.0,0,3.0,35.0,9.0,57195.93,70325.0,1.91,0,1,1,2.3441666666666667
0.0,30000.0,1.0,2.0,41.0,0,1.0,9.0,7.0,52318.0,70325.0,1.74,0,1,0,2.3441666666666667
0.0,75000.0,1.0,9.0,53.0,0,2.0,39.0,20.0,96409.84,70325.0,1.29,0,1,1,0.9376666666666666
0.0,160000.0,1.0,3.0,46.0,0,3.0,9.0,9.0,221949.04,30000.0,1.39,0,1,1,0.1875
0.0,25000.0,1.0,2.0,45.0,0,4.0,12.0,12.0,21232.11,70325.0,0.85,0,1,1,2.813
0.0,50000.0,1.0,1.0,42.0,1,4.0,8.0,9.0,85629.86,70325.0,1.71,1,0,1,1.4065
0.0,30000.0,1.0,1.0,51.0,0,1.0,28.0,25.0,163746.0,70325.0,5.46,0,1,1,2.3441666666666667
0.0,40000.0,1.0,1.0,32.0,0,3.0,6.0,5.0,55821.48,16000.0,1.4,0,1,0,0.4
0.0,40000.0,1.0,2.0,57.0,0,3.0,57.0,9.0,42975.13,70325.0,1.07,0,1,0,1.758125
0.0,150000.0,1.0,2.0,34.0,0,2.0,5.0,4.0,195995.0,65000.0,1.31,1,0,1,0.43333333333333335
0.0,50000.0,1.0,2.0,32.0,0,2.0,3.0,3.0,91231.0,70325.0,1.82,0,1,0,1.4065
0.0,10000.0,1.0,3.0,50.0,0,5.0,7.0,7.0,18420.0,70325.0,1.84,0,1,0,7.0325
0.0,50000.0,1.0,2.0,44.0,1,2.0,3.0,3.0,153047.17,70325.0,2.2409820585457982,1,0,1,1.4065
0.0,130000.0,1.0,8.0,36.0,0,2.0,3.0,20.0,227464.02,70325.0,1.75,0,1,1,0.5409615384615385
0.0,100000.0,1.0,10.0,54.0,0,6.0,20.0,7.0,153047.17,70325.0,2.2409820585457982,1,0,1,0.70325
0.0,5146.78,1.0,1.0,52.0,0,3.0,10.0,3.0,26311.83,70325.0,5.11,0,1,1,13.663883049207467
0.0,9142.72,1.0,7.0,47.0,0,4.0,20.0,9.0,24830.35,70325.0,2.72,0,1,1,7.691912253683806
0.0,40000.0,1.0,3.0,43.0,0,2.0,30.0,10.0,65345.0,70325.0,1.63,0,1,1,1.758125
0.0,90000.0,1.0,6.0,41.0,0,3.0,14.0,12.0,119000.0,70325.0,1.32,0,1,0,0.7813888888888889
0.0,150000.0,1.0,3.0,36.0,0,5.0,19.0,9.0,270164.0,70325.0,1.8,1,0,1,0.4688333333333333
0.0,30000.0,1.0,1.0,38.0,0,3.0,38.0,10.0,39848.9,70325.0,1.33,0,1,0,2.3441666666666667
0.0,150000.0,1.0,2.0,35.0,0,0.0,4.0,2.0,288092.73,70325.0,1.92,1,0,1,0.4688333333333333
0.0,80000.0,1.0,13.0,50.0,0,3.0,50.0,5.0,81470.98,70325.0,1.02,0,1,0,0.8790625
0.0,50000.0,1.0,2.0,49.0,0,4.0,49.0,7.0,79500.0,70325.0,1.59,1,0,0,1.4065
0.0,100000.0,1.0,17.0,46.0,0,6.0,20.0,9.0,222096.0,38000.0,2.22,1,0,1,0.38
0.0,25000.0,1.0,2.0,47.0,0,4.0,12.0,11.0,26767.46,70325.0,1.07,0,1,1,2.813
0.0,300000.0,1.0,6.0,40.0,0,2.0,9.0,7.0,439735.0,70325.0,1.47,1,0,1,0.23441666666666666
0.0,30000.0,1.0,1.0,58.0,0,0.0,29.0,9.0,76157.0,70325.0,2.54,0,1,0,2.3441666666666667
0.0,30000.0,1.0,1.0,51.0,0,2.0,8.0,17.0,56248.0,70325.0,1.87,0,1,1,2.3441666666666667
0.0,40000.0,1.0,3.0,36.0,0,1.0,20.0,11.0,43363.21,30000.0,1.08,0,1,1,0.75
0.0,100000.0,1.0,1.0,55.0,0,2.0,55.0,24.0,109702.98,70325.0,1.1,0,1,1,0.70325
0.0,30000.0,1.0,1.0,52.0,1,4.0,9.0,9.0,154683.31,70325.0,5.16,0,1,1,2.3441666666666667
0.0,60000.0,1.0,2.0,50.0,0,1.0,22.0,20.0,76513.0,70325.0,1.28,0,1,0,1.1720833333333334
0.0,30000.0,1.0,1.0,50.0,0,3.0,23.0,12.0,44116.49,70325.0,1.47,0,1,1,2.3441666666666667
0.0,40000.0,1.0,4.0,48.0,0,2.0,8.0,8.0,61651.1,70325.0,1.54,0,1,0,1.758125
0.0,60000.0,1.0,3.0,37.0,0,1.0,12.0,8.0,92901.52,25000.0,1.55,0,1,1,0.4166666666666667
0.0,25000.0,1.0,2.0,48.0,0,4.0,19.0,13.0,80821.0,70325.0,3.23,0,1,1,2.813
0.0,50000.0,1.0,1.0,56.0,1,4.0,7.0,6.0,120676.36,70325.0,2.41,1,0,1,1.4065
0.0,50000.0,1.0,1.0,62.0,0,1.0,16.0,14.0,60677.99,70325.0,1.21,0,1,1,1.4065
0.0,75000.0,1.0,2.0,25.0,1,2.0,25.0,10.0,150301.62,70325.0,2.0,1,0,0,0.9376666666666666
0.0,50000.0,1.0,2.0,42.0,0,1.0,12.0,8.0,125194.21,70325.0,2.5,0,1,0,1.4065
0.0,8640.96,1.0,1.0,53.0,0,3.0,16.0,16.0,153047.17,70325.0,2.2409820585457982,0,1,1,8.138563307780618
0.0,70000.0,1.0,12.0,51.0,0,3.0,25.0,19.0,174000.0,70325.0,2.49,1,0,1,1.0046428571428572
0.0,20000.0,1.0,1.0,42.0,0,3.0,33.0,9.0,37782.87,70325.0,1.89,0,1,1,3.51625
0.0,50000.0,1.0,2.0,30.0,0,1.0,28.0,12.0,53727.87,70325.0,1.07,0,1,0,1.4065
0.0,80000.0,1.0,3.0,40.0,0,5.0,39.0,14.0,214980.78,70325.0,2.69,1,0,0,0.8790625
0.0,70000.0,1.0,1.0,42.0,0,3.0,14.0,14.0,69884.13,70325.0,1.0,0,1,0,1.0046428571428572
0.0,75000.0,1.0,5.0,49.0,0,1.0,20.0,18.0,83142.62,70325.0,1.11,0,1,0,0.9376666666666666
0.0,80000.0,1.0,3.0,50.0,0,3.0,20.0,11.0,89836.59,70325.0,1.12,0,1,0,0.8790625
0.0,40000.0,1.0,4.0,43.0,1,4.0,8.0,8.0,77438.0,70325.0,1.94,0,1,1,1.758125
0.0,100000.0,1.0,1.0,39.0,0,1.0,14.0,14.0,34535.82,90000.0,0.35,1,0,0,0.9
0.0,80000.0,1.0,5.0,42.0,0,0.0,32.0,5.0,107256.15,70325.0,1.34,0,1,0,0.8790625
0.0,20000.0,1.0,1.0,35.0,0,2.0,35.0,7.0,25000.0,70325.0,1.25,0,1,1,3.51625
0.0,90000.0,1.0,2.0,34.0,1,1.0,34.0,8.0,120000.0,70325.0,1.33,0,1,0,0.7813888888888889
0.0,70000.0,1.0,2.0,52.0,0,4.0,24.0,6.0,76811.46,70325.0,1.1,0,1,1,1.0046428571428572
0.0,40000.0,1.0,3.0,51.0,0,2.0,45.0,19.0,153047.17,70325.0,2.2409820585457982,0,1,1,1.758125
0.0,20000.0,1.0,1.0,50.0,0,1.0,19.0,14.0,29000.0,70325.0,1.45,0,1,0,3.51625
0.0,35083.95,1.0,1.0,51.0,0,2.0,25.0,14.0,73652.07,70325.0,2.1,0,1,1,2.0044778310309987
0.0,50000.0,1.0,6.0,31.0,1,6.0,21.0,12.0,101761.35,70325.0,2.04,0,1,0,1.4065
0.0,17507.17,1.0,2.0,40.0,1,3.0,15.0,7.0,108488.92,70325.0,6.2,0,1,1,4.016925636753399
0.0,30000.0,1.0,1.0,50.0,0,2.0,45.0,15.0,153047.17,70325.0,2.2409820585457982,0,1,0,2.3441666666666667
0.0,22694.96,1.0,3.0,56.0,0,4.0,38.0,28.0,41755.41,70325.0,1.84,0,1,1,3.098705615696172
0.0,20000.0,1.0,1.0,52.0,0,2.0,10.0,10.0,31800.0,70325.0,1.59,0,1,0,3.51625
0.0,35000.0,1.0,2.0,49.0,0,5.0,20.0,20.0,41849.8,70325.0,1.2,0,1,1,2.0092857142857143
0.0,30000.0,1.0,1.0,41.0,0,2.0,41.0,8.0,60143.47,15000.0,2.0,0,1,1,0.5
0.0,110000.0,1.0,10.0,65.0,0,1.0,64.0,40.0,304843.62,150000.0,2.77,1,0,0,1.3636363636363635
0.0,60000.0,1.0,2.0,48.0,0,4.0,20.0,13.0,63699.78,70325.0,1.06,0,1,1,1.1720833333333334
0.0,100000.0,1.0,2.0,47.0,0,1.0,45.0,16.0,204130.0,70325.0,2.04,0,1,1,0.70325
0.0,65000.0,1.0,4.0,33.0,1,0.0,9.0,8.0,87379.0,70000.0,1.34,1,0,0,1.0769230769230769
0.0,40000.0,1.0,3.0,48.0,1,3.0,22.0,21.0,44216.0,70325.0,1.11,0,1,1,1.758125
0.0,20597.42,1.0,2.0,46.0,0,0.0,3.0,2.0,38461.29,48000.0,1.87,0,1,0,2.3303889516259804
0.0,40000.0,1.0,5.0,39.0,0,3.0,9.0,17.0,153047.17,70325.0,2.2409820585457982,0,1,1,1.758125
0.0,35000.0,1.0,2.0,56.0,0,2.0,12.0,9.0,26111.87,70325.0,0.75,0,1,0,2.0092857142857143
0.0,75000.0,1.0,1.0,57.0,1,3.0,17.0,12.0,130872.29,70325.0,1.74,0,1,0,0.9376666666666666
0.0,60000.0,1.0,7.0,35.0,0,4.0,9.0,9.0,10430.68,70325.0,0.17,0,1,1,1.1720833333333334
0.0,30000.0,1.0,1.0,53.0,0,1.0,15.0,15.0,153047.17,70325.0,2.2409820585457982,0,1,0,2.3441666666666667
0.0,116022.12,1.0,2.0,48.0,0,2.0,20.0,18.0,139385.17,40000.0,1.2,0,1,0,0.3447618436898067
0.0,250000.0,1.0,14.0,52.0,0,4.0,19.0,19.0,322461.0,70325.0,1.29,1,0,1,0.2813
0.0,40000.0,1.0,2.0,38.0,0,5.0,9.0,14.0,152923.83,70325.0,3.82,0,1,1,1.758125
0.0,15000.0,1.0,3.0,52.0,1,0.0,25.0,19.0,23028.24,70325.0,1.54,0,1,0,4.6883333333333335
